antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"USB-C to HDMI Adapter, Wireless Gaming Mouse",Mechanical RGB Keyboard,0.02609628217349857,0.2851525262154433,0.016801715919923736,0.6438356164383561,2.2578639754077243,1.0,0.009360295133319579,2.007071753318178,0.5720314163657709,0.05706191825171995,0.5017617091433045,0.35137873592498664
"Dual Monitor Arm, Mechanical RGB Keyboard","Premium Standing Desk, Ergonomic Mesh Chair, Wireless Gaming Mouse",0.06375119161105815,0.048260247855100094,0.04075309818875119,0.6392523364485981,13.245939771547249,1.0,0.03767644988054355,2.638242318121873,0.9874567097392202,0.5719063545150502,0.6209597605454659,0.7418483904465213
"Dual Monitor Arm, Mechanical RGB Keyboard","Extended Mousepad, Premium Standing Desk, Wireless Gaming Mouse",0.06375119161105815,0.048141086749285036,0.04063393708293613,0.6373831775700936,13.239900064772833,1.0,0.037564885437217886,2.624971745304807,0.987419925896813,0.5702341137123746,0.6190435185488514,0.7407212917553438
"Ergonomic Mesh Chair, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard",0.0582697807435653,0.046234509056244044,0.03705910390848427,0.6359918200408998,13.755781839647502,1.0,0.034365029202990546,2.620175983547734,0.9846804074971733,0.549469964664311,0.618346246099854,0.7187691058967385
"Dual Monitor Arm, Mechanical RGB Keyboard","Extended Mousepad, Ergonomic Mesh Chair, Wireless Gaming Mouse",0.06375119161105815,0.048260247855100094,0.04051477597712107,0.6355140186915889,13.168478135456331,1.0,0.037438127668913426,2.6111834225513926,0.9869823836369218,0.5666666666666667,0.6170318824164034,0.7375100957655476
Ergonomic Mesh Chair,"Dual Monitor Arm, Premium Standing Desk",0.1578884652049571,0.16742135367016206,0.10021448999046711,0.6347169811320754,3.7911351641710866,1.0,0.07378058941694891,2.2792700545186677,0.8742627681001968,0.4452091053467443,0.5612630464663485,0.6166467467937957
"Premium Standing Desk, Mechanical RGB Keyboard","Extended Mousepad, Ergonomic Mesh Chair, Wireless Gaming Mouse",0.06244041944709247,0.048260247855100094,0.03956148713060057,0.6335877862595419,13.128564697012534,1.0,0.03654809701190748,2.5974564068954558,0.9853562700216218,0.5561139028475712,0.6150079757468481,0.7266704363396475
"Premium Standing Desk, Wireless Gaming Mouse","Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.05934223069590086,0.04575786463298379,0.03705910390848427,0.6244979919678715,13.647883199464525,1.0,0.034343730149281944,2.5412437615656365,0.9851920584399239,0.5446584938704029,0.6064919016726246,0.7171969126506024
LUNCH BAG PINK POLKADOT,LUNCH BAG RED SPOTTY,0.028241182078169686,0.04468541468064824,0.01751668255481411,0.6202531645569621,13.880438818565402,1.0,0.016254713622579405,2.5156617413409603,0.9549243609154269,0.31612903225806455,0.6024902777799708,0.5061265822784811
"Mechanical RGB Keyboard, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad, Premium Standing Desk, Wireless Gaming Mouse",0.06005719733079123,0.04408960915157293,0.03705910390848427,0.6170634920634921,13.995667095667095,1.0,0.0344112055514308,2.496263404080867,0.9878785309444768,0.5523978685612788,0.5994012497378242,0.7288020163020164
"Extended Mousepad, Ergonomic Mesh Chair","Dual Monitor Arm, Premium Standing Desk, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.06029551954242136,0.04528122020972355,0.03705910390848427,0.6146245059288538,13.573496983565633,1.0,0.0343288492104242,2.4773728337122045,0.9857641813853848,0.5408695652173913,0.5963465868391089,0.7165227792802163
ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE GREEN,0.027645376549094377,0.025381315538608198,0.016801715919923736,0.6077586206896551,23.945118989800875,1.0,0.016100039894547533,2.4847421406048666,0.9854818523153942,0.4638157894736842,0.5975437516600545,0.6348652258377854
"Extended Mousepad, Premium Standing Desk","Dual Monitor Arm, Wireless Gaming Mouse, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.06136796949475691,0.04468541468064824,0.03705910390848427,0.6038834951456311,13.514107443365695,1.0,0.03431685074350169,2.4117010364679716,0.98654554939755,0.5371329879101899,0.5853549072299035,0.7166084142394822
"Dual Monitor Arm, Extended Mousepad","Wireless Gaming Mouse, Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.0617254528122021,0.043493803622497614,0.03705910390848427,0.6003861003861004,13.803945628603165,1.0,0.03437442918536061,2.3935758923842814,0.9885773276369704,0.5437062937062938,0.5822150435330952,0.7262204474533243
"Dual Monitor Arm, Premium Standing Desk",Ergonomic Mesh Chair,0.16742135367016206,0.1578884652049571,0.10021448999046711,0.598576512455516,3.7911351641710866,1.0,0.07378058941694891,2.097813309196871,0.884272932898825,0.4452091053467443,0.5233131586991213,0.6166467467937957
"Dual Monitor Arm, Wireless Gaming Mouse","Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard, Ergonomic Mesh Chair",0.06232125834127741,0.045042897998093426,0.03705910390848427,0.5946462715105163,13.201776482847228,1.0,0.03425197382590528,2.355861152580175,0.9856815318689194,0.5271186440677966,0.57552676697233,0.7086987971309195
"Premium Standing Desk, Mechanical RGB Keyboard","Dual Monitor Arm, Extended Mousepad, Ergonomic Mesh Chair, Wireless Gaming Mouse",0.06244041944709247,0.04420877025738799,0.03705910390848427,0.5935114503816794,13.425197012407153,1.0,0.03429868975037282,2.3513361708222007,0.9871513411809324,0.5325342465753425,0.5747098979682151,0.7158931914981173
WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH,0.02847950428979981,0.03086272640610105,0.016563393708293614,0.5815899581589958,18.844412852781055,1.0,0.01568443855921614,2.3162380838894188,0.9746926364219554,0.3871866295264624,0.5682654529534358,0.5591347474192663
"Dual Monitor Arm, Mechanical RGB Keyboard","Extended Mousepad, Premium Standing Desk, Ergonomic Mesh Chair, Wireless Gaming Mouse",0.06375119161105815,0.043493803622497614,0.03705910390848427,0.5813084112149532,13.365315580591474,1.0,0.03428632209985269,2.2845125672409097,0.9881769262218097,0.5280135823429541,0.5622698625782843,0.7166816028677506
LUNCH BAG APPLE DESIGN,mailout,0.026215443279313633,0.060891325071496666,0.01513346043851287,0.5772727272727273,9.480377157089485,1.0,0.013537167359898801,2.2215474030566744,0.9186004833096303,0.21026490066225165,0.5498633076097865,0.4129025084504536
LUNCH BAG  BLACK SKULL.,LUNCH BAG RED SPOTTY,0.035986653956148716,0.04468541468064824,0.020138226882745473,0.5596026490066225,12.523161147902869,1.0,0.018530148327745976,2.169210562153716,0.9544971145617718,0.3326771653543306,0.5390027978624892,0.5051346578366446
LUNCH BAG SUKI DESIGN ,LUNCH BAG RED SPOTTY,0.03205433746425167,0.04468541468064824,0.017755004766444232,0.5539033457249071,12.39561833952912,1.0,0.016322643404540708,2.14149686209088,0.9497705991851788,0.301010101010101,0.5330369062396683,0.4756183395291202
Premium Standing Desk,Ergonomic Mesh Chair,0.21091515729265967,0.1578884652049571,0.11582459485224023,0.5491525423728814,3.478104253277902,1.0,0.08252352437884007,1.867841374169456,0.902928323470959,0.4578426754592558,0.46462263132775156,0.6413687240166293
Dual Monitor Arm,Ergonomic Mesh Chair,0.2165157292659676,0.1578884652049571,0.11677788369876073,0.5393505778756191,3.4160226788922228,1.0,0.08259254751222508,1.8280963664547107,0.902713587336075,0.4532839962997225,0.4529828851750666,0.6394866096925265
"Mechanical RGB Keyboard, Wireless Gaming Mouse",Extended Mousepad,0.23379408960915157,0.1948284080076263,0.12571496663489037,0.5377166156982671,2.759949748587069,1.0,0.08016523635474704,1.7417273026339992,0.8322496001415167,0.4150275373721479,0.4258573092999642,0.5914882772680938
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE ,0.03086272640610105,0.02847950428979981,0.016563393708293614,0.5366795366795367,18.844412852781055,1.0,0.01568443855921614,2.096865069907849,0.9770895198264111,0.3871866295264624,0.5230975925198911,0.5591347474192663
Mechanical RGB Keyboard,Extended Mousepad,0.2851525262154433,0.1948284080076263,0.14775977121067682,0.5181780192227329,2.6596635702245717,1.0,0.09220395848876908,1.6710976753146138,0.8729311067973694,0.4447632711621233,0.40159093344933766,0.6382939025777272
Wireless Gaming Mouse,Extended Mousepad,0.28872735938989513,0.1948284080076263,0.14609151572926596,0.5059843169624433,2.597076689876957,1.0,0.08983922395108693,1.6298502651608366,0.8645794188953968,0.432909604519774,0.38644670533503395,0.6279157058818332
LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG RED SPOTTY,0.03360343183984747,0.04468541468064824,0.016682554814108675,0.4964539007092199,11.109976359338061,1.0,0.015180971527652192,1.8971740356342057,0.9416329047031884,0.27079303675048355,0.47290022885764915,0.4348936170212766
Premium Standing Desk,"Dual Monitor Arm, Ergonomic Mesh Chair",0.21091515729265967,0.11677788369876073,0.10021448999046711,0.47514124293785315,4.068760521157616,1.0,0.07558426428183908,1.6827805660421893,0.9558223210851587,0.4405447878470404,0.4057454547671969,0.6666522541219878
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair",Mechanical RGB Keyboard,0.10021448999046711,0.2851525262154433,0.046472831267874166,0.4637336504161712,1.6262652713299242,1.0,0.017896416283700214,1.3330082604275215,0.4279844068878634,0.1371308016877637,0.24981710189906794,0.3133544975858541
Dual Monitor Arm,"Premium Standing Desk, Ergonomic Mesh Chair",0.2165157292659676,0.11582459485224023,0.10021448999046711,0.4628508530544854,3.9961361716391375,1.0,0.07513664336909909,1.646051958149057,0.9569538346075422,0.4317248459958933,0.39248576264598944,0.6640385952515225
PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.03312678741658723,0.0219256434699714,0.015014299332697807,0.4532374100719424,20.671567094150767,1.0,0.01428797320249618,1.78884652049571,0.9842287091486007,0.37499999999999994,0.44098054889421795,0.5690100093837973
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair",Extended Mousepad,0.10021448999046711,0.1948284080076263,0.045400381315538606,0.45303210463733645,2.3252877199489466,1.0,0.025875751771399697,1.4720637149251874,0.6334239507308308,0.18186157517899762,0.3206815779364404,0.34302981378655817
LUNCH BAG RED SPOTTY,LUNCH BAG  BLACK SKULL.,0.04468541468064824,0.035986653956148716,0.020138226882745473,0.45066666666666666,12.523161147902869,1.0,0.018530148327745976,1.7548786639147778,0.9631884316832647,0.3326771653543306,0.43016003296250516,0.5051346578366446
LUNCH BAG  BLACK SKULL.,mailout,0.035986653956148716,0.060891325071496666,0.016086749285033366,0.4470198675496689,7.3412734412462255,1.0,0.013895474240754054,1.6982683822060358,0.896028933754521,0.1991150442477876,0.4111649192331964,0.3556038672386309
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair",Wireless Gaming Mouse,0.10021448999046711,0.28872735938989513,0.04444709246901811,0.4435196195005945,1.5361191278782456,1.0,0.015512427401465464,1.278163014429697,0.3878800208626026,0.1290210999654099,0.21762718157965974,0.298730507232757
Mechanical RGB Keyboard,"Extended Mousepad, Wireless Gaming Mouse",0.2851525262154433,0.14609151572926596,0.12571496663489037,0.4408692018386962,3.0177604745761326,1.0,0.08405660186604702,1.5272070275484801,0.9353442003367071,0.41146645865834636,0.34520992769053005,0.6506956123385977
"Dual Monitor Arm, Ergonomic Mesh Chair",Mechanical RGB Keyboard,0.11677788369876073,0.2851525262154433,0.05123927550047665,0.4387755102040816,1.5387396914469924,1.0,0.01793976695768179,1.2737282260161191,0.396409342486728,0.14610941216445802,0.2149031641327976,0.30923313746727277
Wireless Gaming Mouse,"Extended Mousepad, Mechanical RGB Keyboard",0.28872735938989513,0.14775977121067682,0.12571496663489037,0.435410647957078,2.9467469013353216,1.0,0.0830526780691766,1.5094868964594519,0.9288178495687434,0.4045245398773006,0.33752323233442383,0.6431085497849907
"Premium Standing Desk, Ergonomic Mesh Chair",Mechanical RGB Keyboard,0.11582459485224023,0.2851525262154433,0.05040514775977121,0.4351851851851852,1.5261487981922581,1.0,0.01737747193977468,1.2656315929300346,0.3899179904800138,0.14377974167233173,0.20988065912219936,0.3059753757100184
"Dual Monitor Arm, Ergonomic Mesh Chair",Extended Mousepad,0.11677788369876073,0.1948284080076263,0.05052430886558627,0.43265306122448977,2.2206877613430693,1.0,0.027772659694056987,1.419187338403824,0.6223678583429219,0.19351894112277498,0.2953713911197156,0.34599013917493604
"Premium Standing Desk, Ergonomic Mesh Chair",Extended Mousepad,0.11582459485224023,0.1948284080076263,0.04969018112488084,0.42901234567901236,2.202000981613622,1.0,0.02712425970169057,1.4101383557055625,0.6173747794217458,0.1904109589041096,0.2908497269406944,0.3420291086193227
"Dual Monitor Arm, Ergonomic Mesh Chair",Wireless Gaming Mouse,0.11677788369876073,0.28872735938989513,0.04921353670162059,0.42142857142857143,1.4596073344732032,1.0,0.015496566706137124,1.2293601195730208,0.35651760315384123,0.13812709030100334,0.18656870018907212,0.29593921348977065
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard",0.10021448999046711,0.14775977121067682,0.04194470924690181,0.4185493460166468,2.8326339611062097,1.0,0.027137039133915727,1.4657137677133345,0.7190287860728862,0.2035858877964141,0.31773855030364934,0.35121015687929114
"Premium Standing Desk, Ergonomic Mesh Chair",Wireless Gaming Mouse,0.11582459485224023,0.28872735938989513,0.048260247855100094,0.4166666666666667,1.4431145962305683,1.0,0.014818518431008336,1.21932452676018,0.34727762803234513,0.1354515050167224,0.17987379237169826,0.2919074150502132
LUNCH BAG RED SPOTTY,mailout,0.04468541468064824,0.060891325071496666,0.018589132507149667,0.416,6.8318434442270055,1.0,0.015868178395875687,1.6080627995351082,0.8935555214400168,0.21369863013698628,0.3781337393731759,0.3606418786692759
JUMBO BAG RED RETROSPOT,mailout,0.05207340324118208,0.060891325071496666,0.02121067683508103,0.4073226544622426,6.689337996569745,1.0,0.018039858310743083,1.5845192700531119,0.8972302064280113,0.23116883116883116,0.36889375919897727,0.37782962468708997
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.10021448999046711,0.23379408960915157,0.04075309818875119,0.40665873959571935,1.7393884519303144,1.0,0.017323542735784497,1.291341023324055,0.47242958409133673,0.13896789922795608,0.2256112197025314,0.290485333100612
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.10021448999046711,0.14609151572926596,0.040276453765490945,0.40190249702734837,2.7510324266341826,1.0,0.025635967024748255,1.427707823601764,0.707390925140994,0.1954887218045113,0.2995765775960798,0.33879790430486506
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Mechanical RGB Keyboard",0.11582459485224023,0.06375119161105815,0.046472831267874166,0.4012345679012346,6.293757932387217,1.0,0.03908887532817582,1.5636320305052431,0.9512958739373835,0.3491495076096688,0.3604633440024387,0.5651032652590285
"Dual Monitor Arm, Ergonomic Mesh Chair","Premium Standing Desk, Mechanical RGB Keyboard",0.11677788369876073,0.06244041944709247,0.046472831267874166,0.3979591836734694,6.373422651503349,1.0,0.03918117122757976,1.5573023541387279,0.9545712427525702,0.3500897666068223,0.3578639386613822,0.5711169964168874
LUNCH BAG RED SPOTTY,LUNCH BAG SUKI DESIGN ,0.04468541468064824,0.03205433746425167,0.017755004766444232,0.3973333333333333,12.39561833952912,1.0,0.016322643404540708,1.6061045285438302,0.9623283743521527,0.301010101010101,0.37737551807624437,0.4756183395291202
LUNCH BAG RED SPOTTY,LUNCH BAG PINK POLKADOT,0.04468541468064824,0.028241182078169686,0.01751668255481411,0.392,13.8804388185654,1.0,0.016254713622579405,1.5982875294766945,0.9713618764207691,0.31612903225806455,0.37433034947884736,0.5061265822784811
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad",0.11582459485224023,0.0617254528122021,0.045400381315538606,0.3919753086419753,6.350302683636016,1.0,0.03825105575149423,1.543152047151505,0.95289598234183,0.3435527502254283,0.35197571629711155,0.5637482720816054
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard",0.11677788369876073,0.14775977121067682,0.04575786463298379,0.39183673469387753,2.651849901250823,1.0,0.02850279125518788,1.4013346043851287,0.7052639863284763,0.20915032679738563,0.2863945578231292,0.3507570770243581
"Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard",0.11582459485224023,0.14775977121067682,0.045042897998093426,0.38888888888888895,2.6318996415770615,1.0,0.027928682362157075,1.3945749198370745,0.7012706969580287,0.20610687022900767,0.2829356201839424,0.34686379928315414
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Premium Standing Desk",0.11677788369876073,0.06136796949475691,0.045400381315538606,0.3887755102040816,6.335153556568257,1.0,0.038233959711050786,1.5356584138483107,0.953498122502631,0.34201077199281865,0.3488135180440082,0.5642906677234
16GB USB-C Flash Drive,Wireless Gaming Mouse,0.080791229742612,0.28872735938989513,0.031220209723546236,0.38643067846607676,1.3383930060616245,1.0,0.007893571298099516,1.1592376209943536,0.2750575438332606,0.09228601620288834,0.13736409007996586,0.24728054765235327
Sony Noise Cancelling Headphones,Wireless Gaming Mouse,0.07280743565300286,0.28872735938989513,0.02800285986653956,0.3846153846153846,1.332105781135909,1.0,0.006981361226498339,1.1558180409914203,0.2688857473332476,0.08395855662736691,0.1348119128316816,0.2408012952792152
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Wireless Gaming Mouse",0.11582459485224023,0.06232125834127741,0.04444709246901811,0.3837448559670782,6.157527402056826,1.0,0.03722875797095786,1.5215755206882777,0.9473201188007198,0.3324420677361853,0.3427864825614081,0.5484689863009387
"Dual Monitor Arm, Ergonomic Mesh Chair","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11677788369876073,0.23379408960915157,0.04468541468064824,0.3826530612244898,1.636709729763465,1.0,0.017383435674813093,1.2411269292281513,0.44045331894225587,0.1460849240358395,0.19428063604913193,0.2868922798477189
Ergonomic Mesh Chair,Extended Mousepad,0.1578884652049571,0.1948284080076263,0.06029551954242136,0.3818867924528302,1.960118631354221,1.0,0.029534361223772065,1.3026280334430953,0.5816649897005008,0.20619396903015488,0.23232114285395164,0.3456834573884946
"Dual Monitor Arm, Ergonomic Mesh Chair","Premium Standing Desk, Wireless Gaming Mouse",0.11677788369876073,0.05934223069590086,0.04444709246901811,0.38061224489795914,6.413851323661994,1.0,0.03751723235438717,1.5186896440165027,0.9556910104475171,0.3375565610859729,0.34153761834097707,0.564804114416851
Ergonomic Mesh Chair,Mechanical RGB Keyboard,0.1578884652049571,0.2851525262154433,0.06005719733079123,0.380377358490566,1.3339434987266316,1.0,0.015034902617318588,1.1536819765706914,0.29728017097127035,0.15681393901680146,0.13321000040887307,0.29549582508732225
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.11677788369876073,0.14609151572926596,0.04420877025738799,0.37857142857142856,2.591330692146353,1.0,0.027148512224180094,1.3741056068724455,0.6952926921157939,0.2021798365122616,0.27225389737251304,0.34059077138196225
"Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Wireless Gaming Mouse",0.11582459485224023,0.14609151572926596,0.043493803622497614,0.37551440329218105,2.5704052793050436,1.0,0.026572813001805702,1.3673789896394621,0.6909899198759369,0.199127114020731,0.2686738588372849,0.3366152766868735
"Premium Standing Desk, Ergonomic Mesh Chair","Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11582459485224023,0.23379408960915157,0.043493803622497614,0.37551440329218105,1.606175775957178,1.0,0.016414697914669287,1.2269392831958892,0.42684193036221985,0.14207862981704944,0.1849637437679601,0.28077453090195187
LUNCH BAG RED SPOTTY,LUNCH BAG SPACEBOY DESIGN ,0.04468541468064824,0.03360343183984747,0.016682554814108675,0.3733333333333333,11.109976359338061,1.0,0.015180971527652192,1.5421221832342857,0.9525561752704075,0.27079303675048355,0.35154295108919026,0.4348936170212766
Sony Noise Cancelling Headphones,Mechanical RGB Keyboard,0.07280743565300286,0.2851525262154433,0.02716873212583413,0.37315875613747956,1.3086286174282191,1.0,0.006407507922112029,1.1403963615727526,0.25436059948096684,0.08213256484149857,0.12311189890077152,0.23421832499728135
Logitech 1080p Webcam,Wireless Gaming Mouse,0.07912297426120114,0.28872735938989513,0.029313632030505243,0.3704819277108434,1.283154906045975,1.0,0.006468664604993998,1.129868500873468,0.2396312006598327,0.08658922914466738,0.1149412526971683,0.2360044801575265
"Dual Monitor Arm, Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.10021448999046711,0.12571496663489037,0.03705910390848427,0.3697978596908442,2.941557951209066,1.0,0.02446064264300014,1.3873088925661456,0.7335571490073289,0.19621451104100945,0.27917999707313135,0.3322922947743321
Ergonomic Mesh Chair,Wireless Gaming Mouse,0.1578884652049571,0.28872735938989513,0.0582697807435653,0.3690566037735849,1.2782183321782603,1.0,0.012683061106814691,1.1273160870913745,0.25847056062582985,0.1500460263884627,0.11293734609950151,0.2854362672190252
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad, Mechanical RGB Keyboard",0.11582459485224023,0.050762631077216396,0.04194470924690181,0.3621399176954732,7.1339863598601205,1.0,0.036065148068749484,1.488159229988622,0.9724607939230582,0.3365200764818355,0.32802889647255973,0.5942154987538398
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Premium Standing Desk, Mechanical RGB Keyboard",0.11677788369876073,0.05088179218303146,0.04194470924690181,0.35918367346938773,7.059178894040051,1.0,0.036002841236967245,1.4811080313067342,0.9718285458470294,0.33364928909952596,0.32482980386128085,0.5917698226831716
16GB USB-C Flash Drive,Mechanical RGB Keyboard,0.080791229742612,0.2851525262154433,0.028836987607244995,0.3569321533923304,1.2517236235973408,1.0,0.005799164350086924,1.111620612903508,0.21877685093326077,0.08554259455638036,0.10041250729595545,0.22903022212031898
Logitech 1080p Webcam,Mechanical RGB Keyboard,0.07912297426120114,0.2851525262154433,0.028241182078169686,0.3569277108433735,1.2517080440441246,1.0,0.005679066085908683,1.1116129334729405,0.21836971809453926,0.08404255319148936,0.10040629261503421,0.2279832870974076
"Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",Dual Monitor Arm,0.12571496663489037,0.2165157292659676,0.044804575786463297,0.3563981042654028,1.6460610297167089,1.0,0.017585308105863222,1.217343012701626,0.4489258030559188,0.15064102564102563,0.17853884273692172,0.2816663058476161
LUNCH BAG RED SPOTTY,JUMBO BAG RED RETROSPOT,0.04468541468064824,0.05207340324118208,0.01572926596758818,0.352,6.759688787185354,1.0,0.013402344349923346,1.4628496863562006,0.8919200108859582,0.19411764705882353,0.31640276555625385,0.32702974828375286
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11582459485224023,0.05100095328884652,0.04075309818875119,0.35185185185185186,6.898926964347526,1.0,0.034845933436992514,1.4641699577829226,0.9670591573272805,0.3232514177693762,0.3170191788976319,0.5754586362062998
"Dual Monitor Arm, Ergonomic Mesh Chair","Premium Standing Desk, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11677788369876073,0.04921353670162059,0.04075309818875119,0.34897959183673466,7.09113010821762,1.0,0.035006045523404646,1.460455695975567,0.9725512287644816,0.32540437678401524,0.315282207631768,0.5885333794534763
mailout,JUMBO BAG RED RETROSPOT,0.060891325071496666,0.05207340324118208,0.02121067683508103,0.34833659491193736,6.689337996569744,1.0,0.018039858310743083,1.454626098930198,0.9056549032019834,0.23116883116883116,0.31253811495926814,0.37782962468708997
"Premium Standing Desk, Ergonomic Mesh Chair","Dual Monitor Arm, Extended Mousepad, Wireless Gaming Mouse",0.11582459485224023,0.04969018112488084,0.040276453765490945,0.3477366255144033,6.99809535087979,1.0,0.03452110866856719,1.4569418674236843,0.9693822867988328,0.32159847764034255,0.31363081646606555,0.5791440921337004
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11677788369876073,0.12571496663489037,0.04051477597712107,0.3469387755102041,2.759725311925718,1.0,0.025834048224238255,1.338748957340324,0.7219532713247199,0.20058997050147492,0.253033965392072,0.33460682851339585
"Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",Premium Standing Desk,0.12571496663489037,0.21091515729265967,0.04361296472831268,0.3469194312796208,1.6448293035585186,1.0,0.017097772766473313,1.2082503759887433,0.4484054545007675,0.14884099227328182,0.17235697180588613,0.276849546148285
"Dual Monitor Arm, Ergonomic Mesh Chair","Extended Mousepad, Premium Standing Desk, Wireless Gaming Mouse",0.11677788369876073,0.048141086749285036,0.040276453765490945,0.34489795918367344,7.164316023439078,1.0,0.034654639535950986,1.452993356675546,0.9741822791762599,0.32313575525812616,0.31176560759506605,0.590765811275005
"Extended Mousepad, Mechanical RGB Keyboard",Premium Standing Desk,0.14775977121067682,0.21091515729265967,0.05088179218303146,0.3443548387096775,1.6326699471478043,1.0,0.019717016796604155,1.2035242373396091,0.45469143758284497,0.16531165311653118,0.16910688711138833,0.29279888828139244
"Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",Ergonomic Mesh Chair,0.12571496663489037,0.1578884652049571,0.04325548141086749,0.34407582938388626,2.179233479388357,1.0,0.02340653827559226,1.2838550133074713,0.618932081667656,0.17997025285076845,0.22109584833586718,0.3090190467674148
"Extended Mousepad, Mechanical RGB Keyboard",Dual Monitor Arm,0.14775977121067682,0.2165157292659676,0.050762631077216396,0.3435483870967742,1.5867132991283044,1.0,0.018770316457364176,1.1935141224941033,0.43387581266870423,0.1619156214367161,0.16213810867165462,0.2890003905764553
"Premium Standing Desk, Ergonomic Mesh Chair","Extended Mousepad, Mechanical RGB Keyboard, Wireless Gaming Mouse",0.11582459485224023,0.12571496663489037,0.03956148713060057,0.34156378600823045,2.716969945195327,1.0,0.025000602053251497,1.3278203944232603,0.7147257493586205,0.1958702064896755,0.24688609679447593,0.3281278645680963
"Extended Mousepad, Wireless Gaming Mouse",Dual Monitor Arm,0.14609151572926596,0.2165157292659676,0.04969018112488084,0.34013050570962483,1.570927465005598,1.0,0.018059070057188244,1.187332158121043,0.42561161787845747,0.1587966488956588,0.15777569641295386,0.28481484008651303
"Extended Mousepad, Mechanical RGB Keyboard",Ergonomic Mesh Chair,0.14775977121067682,0.1578884652049571,0.049928503336510964,0.33790322580645166,2.140138770541692,1.0,0.026598939841021595,1.271885874720893,0.6251061171533373,0.19524697110904007,0.213765936177691,0.32706482045039564
"Extended Mousepad, Wireless Gaming Mouse",Ergonomic Mesh Chair,0.14609151572926596,0.1578884652049571,0.048260247855100094,0.3303425774877651,2.092252762473452,1.0,0.025194082657140442,1.257525872909528,0.6113609190174453,0.18872320596458525,0.20478773316503812,0.3180014774231278
"Extended Mousepad, Wireless Gaming Mouse",Premium Standing Desk,0.14609151572926596,0.21091515729265967,0.048141086749285036,0.32952691680261015,1.5623671671228838,1.0,0.017328171730123843,1.1769075634540138,0.42152712340728915,0.15586419753086422,0.1503155973735283,0.2788877521866158
Ergonomic Mesh Chair,"Dual Monitor Arm, Mechanical RGB Keyboard",0.1578884652049571,0.06375119161105815,0.05123927550047665,0.32452830188679244,5.090544877446659,1.0,0.041173697702019535,1.38606667163726,0.9542172758415299,0.3006993006993007,0.27853398363675225,0.5641333098219009
